CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,CustomerSentimentScore,Churn,PushNotificationClicks,EmailOpenRate,AppUsageTime,SocialMediaAdClicks,ProductReviewCount,ReferralCount,CartAbandonmentRate,WishlistItems,AverageSessionDuration,DeviceType
CUST1598,22,Female,Vangburgh,Silver,69,2735.12,Clothing,2024-03-19,4.74,37.5,9,0.4,-0.57,1,34,0.43,12.9,8,19,4,0.57,12,16.3,Tablet
CUST1599,58,Female,West Brentville,Platinum,16,2409.66,Electronics,2024-05-10,4.87,1.95,8,0.08,0.2,0,37,0.11,11.19,10,35,4,0.33,6,9.56,Desktop
CUST1600,70,Non-Binary,North Andreaborough,Silver,40,1824.53,Clothing,2024-01-20,2.91,37.6,67,0.46,-0.94,1,41,0.24,33.1,20,12,1,0.95,2,4.4,Mobile
CUST1601,47,Non-Binary,Valerieport,Silver,38,3290.96,Home Goods,2024-07-20,8.35,27.8,76,0.15,-0.71,1,38,0.27,13.3,8,41,10,0.55,11,26.7,Mobile
CUST1602,62,Non-Binary,East Johnside,Gold,14,1911.85,Home Goods,2024-09-14,0.76,51.7,63,0.25,0.36,0,17,0.7,14.67,20,39,2,0.75,5,11.8,Desktop
CUST1603,37,Non-Binary,Port Amberstad,Gold,45,7395.98,Toys,2024-07-19,7.66,39.38,67,0.49,0.54,1,34,0.51,45.77,18,41,1,0.82,20,16.57,Tablet
CUST1604,59,Non-Binary,Edwardsshire,Platinum,88,9673.7,Electronics,2024-12-18,2.78,54.55,63,0.38,0.72,1,42,0.98,64.57,14,48,9,0.22,15,19.87,Tablet
CUST1605,44,Male,Brianbury,Silver,24,6730.34,Electronics,2024-02-02,4.2,11.57,24,0.48,-0.42,1,10,0.4,95.22,11,2,1,0.37,3,20.89,Tablet
CUST1606,25,Male,New Megan,Gold,76,5991.7,Home Goods,2024-06-08,4.49,51.03,57,0.26,0.97,0,42,0.36,14.51,2,46,7,0.87,14,2.36,Desktop
CUST1607,26,Female,Lake Manuelmouth,Platinum,67,5870.35,Home Goods,2024-08-06,5.02,40.79,18,0.37,0.7,0,10,0.61,59.38,10,26,0,0.38,14,21.84,Mobile
CUST1608,20,Non-Binary,Thompsonstad,Bronze,22,9128.5,Toys,2024-05-15,0.74,38.0,66,0.12,0.75,1,13,0.0,90.22,5,5,6,0.02,13,29.66,Tablet
CUST1609,20,Male,Griffintown,Gold,13,9957.14,Toys,2024-12-09,8.79,17.97,22,0.04,0.37,1,43,0.74,7.71,7,45,2,0.57,14,10.75,Desktop
CUST1610,37,Male,Christyside,Platinum,64,4516.07,Books,2024-03-23,0.71,24.97,83,0.19,1.0,1,12,0.63,67.92,16,33,2,0.7,9,28.32,Desktop
CUST1611,49,Male,Garciaside,Platinum,25,245.14,Books,2025-01-02,8.73,24.04,48,0.39,-0.4,1,8,0.1,66.66,10,17,10,0.29,13,15.56,Mobile
CUST1612,25,Female,New Markport,Silver,78,7143.72,Electronics,2024-07-11,4.5,6.05,44,0.06,-0.66,0,11,0.67,95.25,17,49,1,0.7,12,1.44,Mobile
CUST1613,24,Non-Binary,Port James,Platinum,20,9119.6,Books,2024-12-01,3.87,36.43,77,0.44,-0.32,0,32,0.36,35.5,18,21,7,0.29,5,5.02,Mobile
CUST1614,33,Female,Alexanderburgh,Platinum,79,1734.91,Toys,2024-10-30,3.43,21.38,24,0.41,-0.68,0,46,0.82,86.74,14,25,8,0.88,1,26.03,Tablet
CUST1615,52,Male,East Amanda,Platinum,44,4364.79,Clothing,2024-05-07,4.73,3.65,84,0.13,0.18,0,19,0.1,40.72,4,44,9,0.93,6,8.09,Desktop
CUST1616,26,Male,East Matthew,Platinum,59,9881.65,Electronics,2024-06-20,2.4,24.05,27,0.37,-0.69,1,27,0.22,71.54,11,45,4,0.36,10,29.8,Mobile
CUST1617,42,Female,Brownchester,Silver,85,6637.19,Toys,2024-12-11,1.34,51.54,88,0.23,0.62,1,48,0.8,97.99,0,30,2,0.42,13,4.62,Tablet
CUST1618,47,Male,Lake Catherine,Platinum,71,360.44,Home Goods,2024-03-25,3.51,17.86,64,0.02,-0.22,1,25,0.7,56.11,12,9,6,0.59,12,14.14,Tablet
CUST1619,41,Female,New Adriana,Bronze,50,4725.96,Toys,2024-08-01,4.98,9.2,5,0.21,0.35,0,7,0.17,105.11,14,28,0,0.01,1,25.98,Tablet
CUST1620,60,Male,Stoneberg,Platinum,58,5204.16,Books,2024-04-30,2.47,58.84,36,0.34,0.04,1,38,0.96,115.26,2,32,3,0.9,18,13.95,Mobile
CUST1621,65,Non-Binary,Williamsland,Platinum,15,8216.16,Clothing,2024-08-23,7.88,24.65,13,0.25,0.65,0,37,0.96,89.41,7,22,2,0.4,8,5.34,Tablet
CUST1622,62,Male,West Anthonyhaven,Bronze,86,5451.45,Electronics,2024-09-26,1.06,28.7,91,0.33,0.13,0,36,0.86,36.14,4,30,0,0.35,8,16.32,Mobile
CUST1623,52,Non-Binary,Smithchester,Gold,71,1798.13,Home Goods,2024-10-27,6.09,18.32,78,0.33,0.15,0,28,0.04,104.08,4,12,0,0.32,12,15.78,Desktop
CUST1624,44,Female,Port Kelseyfurt,Silver,9,981.33,Home Goods,2024-03-01,7.99,43.02,8,0.21,-0.55,0,5,0.38,73.69,7,1,3,0.12,19,6.27,Tablet
CUST1625,55,Female,Josephfurt,Silver,44,643.73,Toys,2024-07-23,6.61,53.52,61,0.39,0.75,0,2,0.06,74.12,14,8,10,0.34,15,13.97,Desktop
CUST1626,65,Non-Binary,Williamsfort,Gold,32,1667.75,Toys,2024-09-21,0.94,19.89,10,0.12,0.29,1,32,0.03,6.72,0,45,9,0.31,17,12.29,Tablet
CUST1627,64,Non-Binary,South Nancymouth,Platinum,47,6687.04,Clothing,2024-05-24,8.59,54.49,49,0.06,-0.93,0,45,0.1,21.98,18,45,0,0.3,18,10.09,Desktop
CUST1628,27,Non-Binary,Leehaven,Platinum,19,371.55,Home Goods,2024-03-27,7.52,8.95,6,0.4,-0.17,0,6,0.86,27.55,0,13,2,0.59,11,24.77,Desktop
CUST1629,44,Female,Livingstonburgh,Gold,31,8052.17,Clothing,2024-04-16,8.06,47.16,31,0.04,-0.69,1,49,0.71,23.15,7,42,9,0.37,11,19.52,Desktop
CUST1630,59,Non-Binary,North Donna,Platinum,63,6314.92,Toys,2024-04-05,4.04,41.5,25,0.22,0.93,1,32,0.36,87.84,3,47,1,0.29,1,16.21,Mobile
CUST1631,24,Non-Binary,Port Emily,Gold,25,1041.27,Toys,2024-05-09,3.89,8.64,94,0.06,0.38,0,25,0.87,86.53,7,37,5,0.25,1,13.49,Desktop
CUST1632,49,Male,Lake Kimberlystad,Platinum,52,9315.8,Home Goods,2024-10-29,5.31,48.59,86,0.06,-0.61,1,12,0.93,57.18,9,18,4,0.47,8,26.2,Mobile
CUST1633,57,Male,New Jose,Platinum,6,9371.48,Clothing,2024-06-25,2.8,57.48,29,0.48,0.91,1,9,0.83,1.62,12,35,2,0.2,15,24.11,Tablet
CUST1634,44,Non-Binary,Ashleyshire,Bronze,46,9442.77,Electronics,2024-05-10,3.26,6.0,7,0.17,-0.44,1,7,0.6,92.83,9,18,5,0.81,19,25.33,Tablet
CUST1635,35,Female,Brendantown,Gold,8,8011.94,Clothing,2024-07-13,3.0,45.75,64,0.37,-0.3,1,15,0.26,97.65,9,30,9,0.62,13,22.54,Desktop
CUST1636,20,Female,Solomontown,Silver,62,2428.59,Electronics,2024-11-30,2.82,23.83,47,0.02,-0.61,0,41,0.55,102.07,7,44,4,0.96,4,15.87,Tablet
CUST1637,62,Male,Lawsonbury,Platinum,85,6875.03,Books,2024-09-09,9.84,46.35,37,0.13,-0.32,0,14,0.89,107.25,19,28,2,0.05,13,5.73,Desktop
CUST1638,41,Male,Lake Jamesland,Silver,91,7534.16,Toys,2024-07-13,8.1,32.87,36,0.11,0.64,1,28,0.53,66.08,0,5,8,0.86,4,9.44,Tablet
CUST1639,31,Non-Binary,East Gregg,Silver,97,5758.47,Electronics,2024-01-26,6.72,26.69,11,0.07,0.45,0,48,0.07,42.73,2,17,3,0.17,11,15.17,Tablet
CUST1640,46,Non-Binary,Wisestad,Silver,76,5995.19,Books,2025-01-05,4.52,46.31,67,0.1,0.86,1,44,0.27,50.61,10,25,9,0.65,14,6.23,Tablet
CUST1641,46,Female,Elizabethshire,Bronze,13,8861.01,Books,2024-03-07,2.84,19.2,83,0.35,-0.53,1,20,0.01,110.25,7,30,8,0.12,16,27.95,Mobile
CUST1642,33,Male,Boyerland,Bronze,67,7822.39,Toys,2024-03-15,9.56,31.8,38,0.12,0.43,0,45,0.67,45.26,7,14,1,0.09,19,27.32,Tablet
CUST1643,41,Male,Floresview,Gold,12,4540.94,Electronics,2024-01-19,9.18,16.93,31,0.25,-0.11,1,43,0.75,100.94,18,13,1,0.12,15,13.7,Desktop
CUST1644,24,Non-Binary,Kristenfurt,Platinum,85,1551.4,Books,2024-05-13,8.72,56.53,53,0.05,0.29,0,11,0.15,101.23,10,41,2,0.78,13,21.91,Mobile
CUST1645,61,Non-Binary,East Erica,Platinum,84,1208.37,Books,2024-04-25,1.74,52.69,83,0.24,0.17,0,5,0.7,118.27,17,37,1,0.72,3,4.91,Mobile
CUST1646,41,Non-Binary,Lake Nicholeview,Platinum,42,9762.51,Home Goods,2024-03-15,4.41,36.08,55,0.39,0.58,1,49,0.3,112.27,7,46,0,0.27,20,20.04,Mobile
CUST1647,52,Non-Binary,Webbtown,Platinum,68,9628.94,Clothing,2024-04-14,9.85,38.25,6,0.12,-0.84,0,16,0.99,80.34,6,46,5,0.21,12,2.2,Desktop
CUST1648,59,Male,Alexanderview,Gold,73,7336.47,Electronics,2024-02-22,6.5,47.38,85,0.29,0.81,0,22,0.47,63.29,4,3,9,0.57,20,15.59,Tablet
CUST1649,40,Non-Binary,Randallstad,Platinum,74,5421.27,Home Goods,2024-09-17,9.2,25.37,23,0.33,0.85,0,42,0.69,39.67,13,39,7,0.76,17,29.26,Desktop
CUST1650,21,Male,Bestmouth,Platinum,90,6297.01,Toys,2024-07-17,6.88,39.38,86,0.02,-0.96,1,22,0.3,66.32,11,9,0,0.03,4,23.05,Tablet
CUST1651,43,Non-Binary,Joanbury,Gold,69,9649.36,Toys,2024-07-30,0.63,8.37,2,0.06,-0.52,1,19,0.21,12.04,1,7,1,0.94,18,25.07,Desktop
CUST1652,35,Male,West Jenniferchester,Bronze,67,9285.25,Electronics,2024-06-16,9.6,22.81,80,0.27,-0.94,0,16,0.31,44.53,19,15,2,0.28,12,16.19,Desktop
CUST1653,30,Female,Branchberg,Platinum,51,5131.35,Electronics,2024-07-14,2.97,10.29,77,0.08,0.28,0,28,0.8,54.02,0,47,10,0.19,17,28.08,Mobile
CUST1654,25,Male,North William,Bronze,97,8171.66,Books,2024-09-08,0.77,30.36,25,0.03,-0.46,0,8,0.67,10.18,3,28,4,0.46,19,9.44,Desktop
CUST1655,70,Non-Binary,East Nathanmouth,Bronze,70,8528.87,Home Goods,2024-03-18,10.0,29.97,11,0.02,0.12,1,9,0.47,117.81,5,2,10,0.13,17,18.97,Desktop
CUST1656,47,Male,Walkerburgh,Platinum,83,9708.03,Toys,2024-08-09,7.5,41.35,28,0.49,-0.28,0,30,0.37,53.1,16,7,4,1.0,2,26.31,Tablet
CUST1657,23,Male,West Amytown,Silver,26,9287.95,Clothing,2024-11-10,1.17,3.64,60,0.19,-0.31,1,1,0.43,54.16,2,33,2,0.65,18,27.32,Tablet
CUST1658,60,Male,Davischester,Silver,37,8952.22,Toys,2024-02-12,7.49,4.71,70,0.07,0.02,1,45,0.39,56.68,16,13,3,0.45,4,1.38,Desktop
CUST1659,31,Female,Port Desiree,Platinum,42,3110.73,Electronics,2024-10-03,8.24,22.47,69,0.24,0.98,1,3,0.83,119.64,9,10,6,0.59,17,19.25,Mobile
CUST1660,59,Female,Sheriland,Gold,18,1468.58,Home Goods,2024-01-29,6.06,56.15,6,0.41,-0.31,0,16,0.6,52.01,20,31,0,0.61,2,5.19,Desktop
CUST1661,58,Female,Garnerborough,Gold,58,7602.54,Electronics,2024-05-27,7.66,57.16,93,0.2,0.82,0,33,0.19,15.81,17,16,2,0.94,0,22.66,Mobile
CUST1662,56,Non-Binary,Rothmouth,Platinum,98,4567.78,Clothing,2024-08-07,3.94,13.17,20,0.42,-0.74,0,39,0.22,109.3,19,0,5,0.55,16,16.99,Desktop
CUST1663,19,Female,Turnerchester,Gold,26,8813.76,Books,2024-09-17,4.5,43.29,87,0.23,-0.64,1,43,0.99,8.56,7,12,6,0.48,14,3.36,Desktop
CUST1664,21,Female,West Erikburgh,Bronze,38,3624.9,Electronics,2024-12-01,1.25,9.7,8,0.35,0.4,1,40,0.24,102.11,20,7,7,0.61,3,17.54,Mobile
CUST1665,68,Non-Binary,South Joseph,Platinum,81,5180.14,Electronics,2024-11-08,7.05,9.73,4,0.07,-0.62,1,39,0.94,85.16,12,27,3,0.1,15,9.19,Desktop
CUST1666,39,Male,Port Gilbertburgh,Platinum,55,9278.31,Books,2024-09-28,6.18,11.58,74,0.22,-0.99,1,31,0.62,12.41,9,37,2,0.48,20,3.11,Desktop
CUST1667,33,Non-Binary,Christophertown,Silver,52,5753.77,Electronics,2024-07-29,5.89,12.98,30,0.14,-0.99,1,16,0.01,4.05,10,18,2,0.97,12,12.53,Mobile
CUST1668,26,Male,New Charleshaven,Silver,56,4459.5,Toys,2024-08-07,7.49,9.93,53,0.24,-0.16,1,49,0.92,20.71,19,40,9,0.66,17,21.49,Desktop
CUST1669,68,Non-Binary,Lake Jason,Platinum,49,5117.8,Clothing,2024-01-20,8.42,49.84,62,0.08,0.78,0,16,0.95,91.36,1,47,1,0.29,4,17.39,Tablet
CUST1670,54,Non-Binary,Wrightburgh,Bronze,11,4432.91,Books,2024-12-18,9.94,24.03,92,0.44,0.12,0,10,0.59,29.99,7,30,7,0.05,3,12.99,Mobile
CUST1671,31,Male,Lake Tim,Gold,63,214.19,Home Goods,2024-11-22,1.32,3.0,92,0.46,0.21,0,11,0.81,56.73,1,17,1,0.72,11,19.13,Tablet
CUST1672,22,Male,North Rebeccatown,Bronze,4,1808.49,Electronics,2024-06-26,1.47,31.74,52,0.04,-0.39,0,42,0.08,110.52,1,15,2,0.81,12,18.17,Mobile
CUST1673,66,Non-Binary,Clarkstad,Silver,63,8137.52,Books,2024-03-27,8.92,44.96,63,0.22,0.65,0,21,0.76,88.06,12,16,3,0.25,10,9.14,Mobile
CUST1674,53,Female,Toddburgh,Gold,14,2669.06,Electronics,2024-02-17,5.27,31.83,58,0.17,-0.21,1,39,0.13,28.08,14,5,2,0.23,16,16.82,Tablet
CUST1675,31,Non-Binary,North Andrew,Platinum,42,563.54,Clothing,2025-01-08,7.61,37.54,100,0.08,-0.09,1,43,0.1,46.86,18,34,0,0.47,17,20.48,Mobile
CUST1676,55,Non-Binary,Branditon,Silver,72,4795.65,Electronics,2024-09-03,4.75,36.41,59,0.33,-0.07,1,28,0.34,17.27,18,33,9,0.68,12,14.6,Mobile
CUST1677,31,Non-Binary,East Brian,Gold,62,4785.43,Toys,2024-08-24,9.33,52.84,58,0.02,0.26,0,12,0.81,60.07,2,7,5,0.67,17,20.45,Tablet
CUST1678,70,Female,Danaborough,Silver,79,1027.6,Toys,2024-10-24,4.32,27.7,30,0.36,-0.3,0,2,0.71,38.63,20,48,5,0.81,0,18.39,Desktop
CUST1679,32,Female,Johnsonmouth,Silver,50,8441.67,Electronics,2024-11-23,1.23,7.37,53,0.12,0.49,1,13,0.97,99.55,6,48,4,0.48,5,21.83,Tablet
CUST1680,39,Female,East Kevin,Bronze,40,8436.98,Toys,2024-08-07,7.44,57.39,43,0.41,-0.8,0,31,0.46,56.03,9,23,0,0.51,5,17.7,Tablet
CUST1681,67,Male,Shannonton,Bronze,64,3864.47,Electronics,2024-10-08,4.97,4.34,97,0.47,0.1,1,16,0.38,2.54,13,40,9,0.31,13,10.35,Desktop
CUST1682,27,Non-Binary,Robinsonberg,Bronze,99,942.77,Books,2024-04-03,4.54,46.59,58,0.32,0.48,1,32,0.48,86.54,17,28,3,0.99,7,11.83,Mobile
CUST1683,68,Male,Lake Sarahbury,Platinum,37,5997.24,Clothing,2024-01-25,1.38,1.49,48,0.07,0.91,0,23,0.03,111.73,1,41,4,0.37,8,2.56,Desktop
CUST1684,56,Female,North Danburgh,Platinum,99,1005.89,Books,2024-09-13,6.61,22.24,39,0.02,-0.24,0,41,0.69,78.22,12,27,3,0.04,15,25.48,Mobile
CUST1685,18,Female,South Jenniferburgh,Bronze,88,6514.72,Clothing,2024-07-11,6.66,44.2,45,0.23,-0.27,0,3,0.66,67.36,20,43,6,0.56,3,19.87,Mobile
CUST1686,35,Non-Binary,Johnsonborough,Silver,90,931.92,Toys,2024-03-09,5.36,14.43,44,0.09,0.11,0,33,0.73,106.79,0,48,8,0.43,8,26.21,Mobile
CUST1687,27,Male,Thomasfort,Platinum,8,1662.53,Clothing,2025-01-13,6.85,12.75,38,0.45,0.54,0,13,0.62,110.3,12,23,10,0.65,3,1.68,Tablet
CUST1688,26,Female,New Danielfort,Silver,68,8920.8,Toys,2024-07-21,3.17,6.17,42,0.37,0.14,1,50,0.85,51.47,11,5,8,0.55,2,8.02,Mobile
CUST1689,52,Male,Melissahaven,Platinum,6,6775.97,Books,2024-02-23,4.88,43.42,79,0.31,0.33,1,28,0.54,0.08,12,23,6,0.56,7,2.31,Tablet
CUST1690,34,Female,Michellefurt,Gold,25,5945.26,Toys,2024-11-18,6.04,31.39,7,0.24,-0.72,1,17,0.93,98.58,2,3,9,0.08,12,3.67,Desktop
CUST1691,69,Non-Binary,Owensfurt,Gold,12,7935.49,Clothing,2024-11-26,4.3,22.92,26,0.41,0.69,0,14,0.06,38.11,4,9,1,0.57,7,20.0,Desktop
CUST1692,29,Male,Richardtown,Platinum,40,6039.03,Home Goods,2024-12-29,6.68,25.41,32,0.49,0.73,1,9,0.02,31.27,3,6,4,0.88,2,7.34,Tablet
CUST1693,25,Non-Binary,Downsland,Gold,76,4292.4,Home Goods,2024-05-23,7.93,20.43,64,0.02,0.32,0,46,0.34,55.96,15,32,8,0.82,15,16.31,Tablet
CUST1694,60,Male,Brittanytown,Platinum,96,9047.74,Toys,2024-06-13,4.14,57.68,14,0.12,0.49,1,3,0.51,37.76,9,25,0,0.26,14,5.05,Tablet
CUST1695,19,Non-Binary,Andersonville,Bronze,74,1589.33,Home Goods,2024-05-17,8.91,37.8,78,0.35,-0.33,1,48,0.39,89.58,15,16,3,0.49,13,23.67,Tablet
CUST1696,26,Female,East Karashire,Bronze,70,7289.43,Electronics,2025-01-08,7.23,18.0,42,0.35,-0.74,1,3,0.89,35.71,4,21,0,0.98,5,29.23,Mobile
CUST1697,18,Female,Bowersmouth,Gold,23,3981.83,Electronics,2024-10-15,0.65,9.82,89,0.02,0.37,0,25,0.84,62.99,13,38,6,0.34,12,17.19,Mobile
CUST1698,40,Male,Port Sharon,Silver,83,9438.37,Books,2024-09-25,4.04,9.82,32,0.49,0.61,0,42,0.6,31.02,15,35,6,0.22,0,28.66,Tablet
CUST1699,68,Non-Binary,Adamstad,Gold,41,6735.73,Clothing,2024-06-04,1.77,43.81,25,0.06,0.27,1,0,0.08,111.17,5,8,5,0.08,3,17.28,Tablet
CUST1700,68,Female,Burnsmouth,Silver,95,8494.53,Toys,2024-09-17,4.34,42.96,45,0.31,0.41,0,41,0.94,28.44,6,5,6,0.15,16,15.39,Tablet
CUST1701,33,Non-Binary,North Samantha,Platinum,7,6679.38,Toys,2024-08-14,9.79,1.39,98,0.4,0.78,1,50,0.01,70.89,9,36,10,0.94,7,7.56,Tablet
CUST1702,55,Non-Binary,New Kari,Gold,69,595.25,Toys,2024-08-26,6.07,6.03,94,0.48,-0.79,0,35,0.13,33.68,1,19,9,0.47,11,18.04,Desktop
CUST1703,38,Female,Shannonfort,Bronze,4,527.03,Home Goods,2024-12-30,0.66,9.67,92,0.21,-0.78,0,15,0.99,89.44,13,7,3,0.48,15,18.8,Desktop
CUST1704,19,Non-Binary,Ginaview,Silver,7,3610.95,Toys,2024-09-13,6.6,52.81,14,0.43,0.34,0,0,0.09,20.18,17,23,0,0.43,17,17.87,Desktop
CUST1705,29,Female,Matthewmouth,Platinum,39,7162.48,Clothing,2024-08-25,1.14,16.98,13,0.47,0.78,1,40,0.56,47.86,17,5,0,0.38,8,14.42,Desktop
CUST1706,34,Female,Mayfort,Bronze,50,2660.65,Books,2024-06-29,7.32,16.23,6,0.38,0.75,1,29,0.59,49.69,14,30,10,0.57,3,14.08,Mobile
CUST1707,21,Non-Binary,South Dawn,Bronze,25,7925.66,Home Goods,2024-12-14,7.16,44.91,17,0.15,-0.29,0,31,0.77,26.0,15,26,9,0.6,14,4.67,Mobile
CUST1708,26,Female,South Lindsey,Bronze,46,7922.15,Electronics,2024-09-13,7.07,43.81,48,0.22,-0.18,0,15,0.16,107.26,4,48,0,0.37,0,1.72,Tablet
CUST1709,65,Male,Port Jamie,Platinum,69,4292.88,Electronics,2025-01-11,0.53,47.78,79,0.48,0.31,0,27,0.23,11.49,15,15,3,0.08,17,22.12,Desktop
CUST1710,44,Female,West Michael,Platinum,7,3610.64,Books,2024-11-19,2.21,17.35,26,0.23,0.96,1,47,0.08,115.74,10,32,8,0.79,15,15.93,Tablet
CUST1711,51,Female,New Jonathan,Gold,88,535.81,Toys,2024-07-02,7.19,42.2,73,0.5,-0.71,0,42,0.55,62.68,20,26,10,0.06,1,24.89,Desktop
CUST1712,25,Non-Binary,Port Kim,Platinum,56,9005.91,Electronics,2025-01-09,5.22,48.13,40,0.35,0.32,0,24,0.88,85.75,6,5,7,0.79,2,4.33,Tablet
CUST1713,65,Female,South Michael,Silver,95,6459.04,Books,2024-04-12,9.13,17.58,47,0.27,-0.11,1,30,0.35,27.39,17,35,5,0.15,8,24.69,Tablet
CUST1714,22,Non-Binary,West Patricia,Silver,66,1852.59,Toys,2024-03-16,8.63,2.83,26,0.05,0.79,0,48,0.41,105.62,13,41,10,0.62,11,25.5,Tablet
CUST1715,48,Male,East Jesus,Gold,68,2912.76,Electronics,2024-10-01,3.5,54.3,30,0.37,0.01,0,23,0.92,27.99,12,39,5,0.88,0,14.83,Desktop
CUST1716,46,Female,Amandaton,Silver,23,8948.25,Toys,2024-05-29,8.46,55.65,6,0.14,0.57,0,32,0.19,33.52,17,1,6,0.15,13,1.43,Mobile
CUST1717,67,Male,Lake Davidborough,Silver,66,6940.21,Books,2024-01-30,6.96,29.64,68,0.5,0.87,1,22,0.11,84.07,19,35,7,0.45,11,4.31,Tablet
CUST1718,41,Female,Hatfieldland,Silver,48,5626.06,Electronics,2024-08-07,6.42,14.12,79,0.03,0.65,1,37,0.51,73.88,15,22,6,0.24,17,26.84,Tablet
CUST1719,50,Male,Romeroburgh,Platinum,88,3399.74,Clothing,2024-11-29,4.51,41.99,93,0.16,0.9,0,33,0.92,36.51,1,19,1,0.41,0,24.28,Desktop
CUST1720,55,Female,North Bryan,Silver,90,3836.13,Books,2024-02-12,9.19,48.22,96,0.04,0.48,1,28,0.73,9.53,14,0,3,0.41,9,25.73,Mobile
CUST1721,24,Non-Binary,North Courtney,Bronze,6,1159.39,Books,2024-06-08,1.14,12.61,17,0.48,0.14,1,31,0.7,109.92,6,40,4,0.41,12,15.83,Tablet
CUST1722,46,Male,Port Preston,Platinum,28,9317.0,Books,2024-01-21,1.02,50.73,24,0.19,-0.4,0,5,0.96,108.21,9,50,2,0.68,18,6.47,Desktop
CUST1723,50,Non-Binary,Henryport,Silver,13,5852.23,Clothing,2024-12-29,1.14,28.47,88,0.05,-0.93,0,46,0.52,68.86,20,14,8,0.01,10,15.16,Desktop
CUST1724,32,Non-Binary,West Teresastad,Silver,59,8604.03,Electronics,2024-06-18,8.82,50.23,31,0.45,-0.6,0,46,0.12,101.31,4,3,2,0.56,15,24.62,Tablet
CUST1725,57,Male,Bradleymouth,Silver,24,6620.45,Toys,2024-02-22,5.55,35.91,24,0.19,0.64,0,47,0.1,74.06,3,12,3,0.62,10,24.51,Mobile
CUST1726,20,Female,Michelleport,Bronze,29,6447.65,Electronics,2024-03-05,4.07,33.1,83,0.35,-0.66,1,20,0.68,55.46,17,9,3,0.41,11,11.12,Desktop
CUST1727,64,Female,Walkerstad,Silver,92,1899.08,Toys,2024-09-23,3.43,41.66,10,0.17,-0.42,0,29,0.35,56.52,0,22,4,0.69,10,25.76,Desktop
CUST1728,68,Female,Lisaberg,Silver,41,6435.99,Clothing,2024-09-21,3.42,18.92,26,0.25,0.53,1,14,0.88,81.36,16,14,4,0.81,5,27.55,Tablet
CUST1729,60,Non-Binary,Mooreport,Gold,10,8859.2,Electronics,2024-03-03,8.74,45.62,46,0.49,0.52,0,14,0.99,10.68,19,23,3,0.32,12,27.65,Desktop
CUST1730,51,Non-Binary,New Heidiburgh,Platinum,92,9269.65,Clothing,2024-09-21,2.53,6.7,86,0.01,0.96,0,14,0.63,44.34,6,20,0,0.37,13,15.42,Tablet
CUST1731,37,Male,East Carolineville,Platinum,27,7049.91,Toys,2024-12-23,6.11,7.77,95,0.4,-0.69,1,21,0.19,74.09,3,21,4,0.07,13,19.12,Mobile
CUST1732,47,Non-Binary,Wardland,Bronze,64,2902.1,Electronics,2025-01-03,1.36,55.9,8,0.03,-0.14,0,14,0.18,115.67,12,37,7,0.11,12,9.55,Tablet
CUST1733,59,Female,Lake Theresaborough,Silver,27,6137.27,Books,2024-05-14,4.81,9.69,39,0.37,-0.46,1,32,0.59,77.66,19,38,1,0.73,8,24.16,Tablet
CUST1734,19,Male,Davisport,Bronze,74,3898.93,Electronics,2024-05-04,7.54,6.47,83,0.33,0.45,1,13,0.69,14.09,16,46,4,0.77,2,10.84,Desktop
CUST1735,21,Female,Lewisbury,Gold,82,2561.68,Clothing,2024-03-30,3.73,30.03,66,0.4,-0.55,0,31,0.27,97.15,4,23,2,0.32,10,10.79,Mobile
CUST1736,48,Male,North Brent,Bronze,79,2721.83,Books,2024-11-10,2.98,56.48,40,0.3,0.96,0,49,0.79,2.8,6,12,7,0.58,11,16.94,Mobile
CUST1737,43,Female,Erikaview,Platinum,2,6156.86,Clothing,2024-11-12,3.34,52.06,43,0.3,0.27,0,37,0.26,9.71,15,38,2,0.52,14,3.31,Mobile
CUST1738,45,Non-Binary,Kennethtown,Bronze,6,353.65,Home Goods,2025-01-08,3.37,54.17,95,0.13,-0.41,0,2,0.72,12.53,18,28,0,0.99,0,22.63,Mobile
CUST1739,61,Non-Binary,Levyland,Gold,49,4585.29,Home Goods,2024-02-17,1.72,31.51,100,0.46,-0.56,0,11,0.4,29.1,18,11,5,0.67,19,12.95,Desktop
CUST1740,24,Female,Port Roger,Bronze,27,3192.7,Home Goods,2024-09-27,2.29,30.63,3,0.02,0.74,1,15,0.93,116.17,11,0,1,0.53,19,2.51,Mobile
CUST1741,49,Male,Jacobborough,Gold,89,741.12,Clothing,2024-04-16,6.25,39.54,59,0.12,0.39,0,34,0.91,109.4,7,49,3,0.09,2,16.71,Tablet
CUST1742,63,Non-Binary,Davidstad,Bronze,15,214.99,Home Goods,2024-04-19,3.18,57.65,2,0.14,0.81,1,46,0.85,80.78,9,45,9,0.35,19,26.68,Desktop
CUST1743,46,Male,Lake John,Silver,38,5652.25,Toys,2024-10-14,0.66,48.44,18,0.32,0.68,1,47,0.57,59.11,4,48,5,0.02,1,1.76,Desktop
CUST1744,22,Female,East Kristen,Platinum,1,1111.88,Books,2024-10-31,9.02,34.44,48,0.16,0.99,1,37,0.18,53.39,20,44,4,0.91,14,16.78,Desktop
